5.794854242140700107e-01 2.047559051513671875e+02 1.880343627929687500e+02 8.360774040222167969e+00
6.265284861897150170e-01 1.452773437500000000e+02 1.355035247802734375e+02 4.886909008026123047e+00
6.773905392694863359e-01 9.784277343750000000e+01 9.316551208496093750e+01 2.338631391525268555e+00
7.323816120195716373e-01 6.203269577026367188e+01 6.046091842651367188e+01 7.858884334564208984e-01
7.918369013580173199e-01 3.700641632080078125e+01 3.699908065795898438e+01 3.667485201731324196e-03
8.561188157404351351e-01 2.177698326110839844e+01 2.177552795410156250e+01 7.274594972841441631e-04
9.256191842130599978e-01 1.226563262939453125e+01 1.226657104492187500e+01 -4.693491791840642691e-04
1.000761644798393135e+00 6.499559402465820312e+00 6.499361991882324219e+00 9.867000335361808538e-05
1.082004226771788424e+00 3.150831460952758789e+00 3.150067090988159180e+00 3.821441205218434334e-04
1.169842142569186727e+00 1.335595965385437012e+00 1.335979342460632324e+00 -1.916673063533380628e-04
1.264810806344021099e+00 4.569569826126098633e-01 4.565515220165252686e-01 2.027247683145105839e-04
1.367489097572839096e+00 1.029790863394737244e-01 1.027337685227394104e-01 1.226577442139387131e-04
1.478502889602875126e+00 7.509974297136068344e-03 7.593711838126182556e-03 -4.186877413303591311e-05
1.598528864649771508e+00 1.954254112206399441e-04 -9.711488019092939794e-06 1.025684468913823366e-04
1.728298638499677686e+00 2.357382327318191528e-04 -2.028156586675322615e-06 1.188831956824287772e-04
1.868603220057760472e+00 -2.717864481383003294e-05 -3.065557848458411172e-06 -1.205654371005948633e-05
2.020297832926217563e+00 2.194963162764906883e-04 -5.088208581582875922e-06 1.122922622016631067e-04
2.184307128401612008e+00 2.094560331897810102e-04 8.888438287613098510e-07 1.042835938278585672e-04
2.361630821667243474e+00 8.654442353872582316e-05 -5.217390480538597330e-06 4.588090814650058746e-05
2.553349785535856675e+00 2.189367223763838410e-04 -6.450942464653053321e-07 1.097909116651862860e-04
2.760632638886953316e+00 2.020291722146794200e-04 -1.190602006317931227e-06 1.016098904074169695e-04
2.984742869958394440e+00 1.398891472490504384e-04 -3.780989572987891734e-06 7.183507113950327039e-05
3.227046537912167778e+00 2.031025796895846725e-04 -1.052937070866732938e-09 1.015518137137405574e-04
3.489020599619045093e+00 1.828681124607101083e-04 -1.865412855295289773e-06 9.236676123691722751e-05
3.772261912417875784e+00 1.837479358073323965e-04 1.357669816570705734e-06 9.119513561017811298e-05
4.078496967725641298e+00 1.932122104335576296e-04 -1.833760279623675160e-06 9.752298501553013921e-05
4.409592414829277551e+00 1.851683919085189700e-04 1.126830326825256634e-07 9.252785093849524856e-05
4.767566439006830414e+00 1.804374187486246228e-04 5.320373475115047768e-07 8.995269308798015118e-05
5.154601063333034361e+00 1.783850457286462188e-04 -1.206936985909123905e-06 8.979599078884348273e-05
5.573055449154692198e+00 1.843116042437031865e-04 4.664484976046878728e-08 9.213248267769813538e-05
6.025480276308654126e+00 1.867795363068580627e-04 1.573438339619315229e-07 9.331109322374686599e-05
6.514633290736677296e+00 1.840316836023703218e-04 -5.244040153229434509e-07 9.227804548572748899e-05
7.043496114267354002e+00 1.852741406764835119e-04 8.842364707106753485e-08 9.259286161977797747e-05
7.615292419028747872e+00 1.893830776680260897e-04 8.095958037301898003e-07 9.428674093214794993e-05
8.233507577273501354e+00 1.815100404201075435e-04 -5.755613869951048400e-07 9.104279888560995460e-05
8.901909906391509253e+00 1.843407080741599202e-04 -1.979637431759329047e-07 9.226933616446331143e-05
9.624573638608667991e+00 1.862554345279932022e-04 -8.983279258245602250e-07 9.357688395539298654e-05
